Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Senior Data Scientist,Siemens,Not disclosed,Bengaluru,Experience on collecting business requirements and traduce it into solution designs . ...,30+ Days Ago,Business services,Operations research,SAP,Analytical,Machine learning,Business process management,Oracle,Bioinformatics
Senior Data Scientist,Capco,Not disclosed,Bengaluru,Must possess strong relationship management skills and be able to manage requirements a...,30+ Days Ago,Relationship management,Data analysis,Business analysis,Machine learning,Agile,Asset management,Analytics,Financial services
Lead - Operation Data Scientist,Inmobi,Not disclosed,Bengaluru,Requirements : . 4+ years of experience with DSP platforms . You have experience of wor...,28 Days Ago,Data analysis,data science,SAS,Campaign management,Hypothesis Testing,MATLAB,Operations,Analytics
Lead Data Scientist/SME,DXC Technology,Not disclosed,Bengaluru,10+ Years in Overall Experience in Data & AI Subject Areas Hands-on Experience in Pytho...,30+ Days Ago,Bfsi,GCP,Social media,Machine learning,Cloud,Open source,AWS,Python
Lead Data Scientist,Baker Hughes,Not disclosed,Bengaluru,Have a proven experience in Python programming and ML Have a Degree in Engineering or ...,30+ Days Ago,Data analysis,Artificial Intelligence,Signal processing,Agile,Manager Technology,Industrial engineering,digital strategy,Analytics
Senior Data Scientist,Security Based product company,Not disclosed,Hybrid - Bengaluru,"Minimum 5 years of experience in data science roles, with a focus on machine learning a...",7 Days Ago,Deep Learning,Tensorflow,Pytorch,Cnn,Machine Learning,Senior,Machine,Data
Senior Data Scientist - Marketplace,Gojek,Not disclosed,Bengaluru,"Preferably, has domain experience in Machine Learning Engineering . Experience in takin...",30+ Days Ago,Machine learning,Distribution system,Financial services,SQL,Python,Recruitment,Logistics,Technical documentation
Senior Data Scientist - Marketplace,Tokopedia,Not disclosed,Bengaluru,"Preferably, has domain experience in Machine Learning Engineering . Experience in takin...",30+ Days Ago,Machine learning,Distribution system,Financial services,SQL,Python,Recruitment,Logistics,Technical documentation
Senior/ Lead Data Scientist - Bangalore,CLIENT OF FIRM,20-35 Lacs PA,Bengaluru,Role & responsibilities Advanced understanding of statistics is a must - at least 4 yrs...,30 Days Ago,Data Science,Power Bi,Machine Learning,SQL,Python,Science,Bi,Senior
"Senior Data Scientist || MNC || Bangalore, Hyderabad",Yuva Global Services,10-20 Lacs PA,"Bangalore Rural, Hyderabad, Bengaluru",This position requires a detail-oriented person who has experience in big data analysis...,4 Days Ago,Big Data,SQL,Spark,Python,Scipy,SVM,Machine Learning,Numpy
Senior Data Scientist,Neal Analytics,Not disclosed,Bengaluru,"Experience with GCP platforms and services such as Big Query, Cloud ML Engine, and Clou...",Just Now,Computer science,Software design,Version control,Production support,Coding,GCP,Machine learning,Data structures
Senior Data Scientist,Mapping Metrics Ai Powered,Not disclosed,Bengaluru,"Experience with AWS cloud services: EC2, RDS, EMR, Redshift etcExperience with various ...",1 Day Ago,Computer science,metadata,NoSQL,RDBMS,Coding,MySQL,Machine learning,Data structures
Data Scientist: Advanced Analytics,IBM,Not disclosed,Bengaluru,"Required Technical and Professional Expertise . Skillset: Amazon Connect, Amazon Lex, A...",7 Days Ago,amazon rds,aws lambda,node.js,iam,amazon cloudwatch,advanced analytics,python,quicksight
Data Scientist - Intern s,Ascent Fund Services,Not disclosed,Bengaluru,Successful candidates will be helping the different offices to simplify and automate he...,8 Days Ago,Cloud computing,Fund accounting,Intern,Coding,Fund administration,Data structures,Operations,Net asset value
Junior Data Scientist,Revonextsoft,Not disclosed,Bengaluru,Revonextsoft is looking for Junior Data Scientist to join our dynamic team and embark o...,30+ Days Ago,algorithms,python,data analysis,data analytics,natural language processing,data mining,power bi,business analytics
Lead Data scientist / ML Engineer -- US MNC (analytics),US MNC (analytics),30-45 Lacs PA,"Hybrid - Noida, Gurugram, Bengaluru","Has experience working on unstructured data ( text ): Text cleaning, TFIDF, text vector...",15 Days Ago,Python,Tensorflow,Predictive Modeling,Model Risk,Artificial Intelligence,Neural Networks,ml flow,Risk Modeling
Principal/Lead Data Scientist,Neal Analytics,Not disclosed,"Mumbai, Pune, Chennai, Gurugram, Bengaluru",Its fun to work in a company where people truly BELIEVE in what they are doing! Were...,Just Now,Computer science,Training,deep learning,Team management,data science,GCP,Machine learning,Deployment
Lead AI Data Scientist / AI Data Science Consultant,Oil & Gas,Not disclosed,Bengaluru,"Job PurposeAs an AI Data Science Consultant, you will act as a strategic advisor, guidi...",1 Day Ago,Artificial Intelligence,Data Science,Pytorch,NoSQL,data mining,predictive analytics,Scikit-learn,Keras
Senior Data Scientist,Myntra,Not disclosed,Bengaluru,"Qualifications & Experience . Industry Experience : 3-5+ years with a Bachelors degree,...",30+ Days Ago,Supply chain management,Data management,Machine learning,Performance testing,SCM,Troubleshooting,Distribution system,SQL
Senior Data Scientist,Epsilon Asia Group Of Companies,Not disclosed,Bengaluru,"Bachelor s degree in a quantitative discipline (e.g., Statistics, Economics, Mathematic...",5 Days Ago,Data analysis,data science,SAS,Field marketing,Analytical,data integrity,Business intelligence,SQL
Senior Data Scientist,Quest Global Technologies,Not disclosed,Bengaluru,Experience with statistical computing and data analysis software like R . Familiarity w...,5 Days Ago,Data analysis,data science,spark,Machine learning,Data collection,Programming,Natural language processing,big data
Senior Data Scientist,GSK India,Not disclosed,Bengaluru,Apply business acumen to identify and quantify trend shifts in patient-centric metricsB...,20 Days Ago,Procurement,Claims,data science,Pharma,Pathway,Healthcare,Oncology,Analytics
Senior Applied Data Scientist,Snow Planet,Not disclosed,Bengaluru,You will play a major part in building AI and Machine Learning (ML) solutions that tran...,5 Days Ago,Coding,Analytical,Machine learning,Cloud,Manager Technology,Unit testing,Research,Python
Data Scientist Manager,Repucom,Not disclosed,Bengaluru,"Familiarity with cloud computing (AWS, Google Cloud preferred)Responsibilities : . 8-12...",12 Days Ago,Cloud computing,Operations research,Interpersonal skills,GIT,data science,Social media,Machine learning,JIRA
"PRINCIPAL, DATA SCIENTIST",Walmart,Not disclosed,Bengaluru,Minimum 10 years of experience as a data science technical lead . Ability to lead multi...,12 Days Ago,Computer science,Networking,Analytical,Consulting,Machine learning,Agile,Information technology,Forecasting
Jr. Data Scientist / Data Scientist,Applied Data Finance,Not disclosed,"Hyderabad, Chennai, Bengaluru","Requirements: Bachelors degree in Statistics, Mathematics, Economics, Computer Science,...",21 Days Ago,Data Science,analytics,data manipulation,predictive modeling,AI,statistical analysis,Machine Learning,SQL
Analytics Data Scientist,Infosys,Not disclosed,Bengaluru,Bachelor of Engineering . Service Line,7 Days Ago,Machine Learning,campaign management,deep learning,python,r,data science,sas,sql
"PRINCIPAL, DATA SCIENTIST",Walmart,Not disclosed,Bengaluru,real-time / batch machine learning services Minimum Qualifications:Option 1: Bachelors ...,8 Days Ago,Procurement,System architecture,ERP,Consulting,Machine learning,Mentor,Open source,Information technology
Lead I - Software Engineering - Data Scientist,UST,Not disclosed,Bengaluru,Ensure team is engaged in project . Certifications: . Take relevant domain / technology...,26 Days Ago,RCA,Coding,Analytical,Configuration management,Test planning,Application development,Test cases,DBMS
Lead Data Scientist,Astar Data,Not disclosed,Hybrid - Bengaluru,A B-Tech / M-Tech / MBA from a top tier Institute preferably in a quantitative subject ...,5 Days Ago,Image Processing,Machine Learning,Deep Learning,Data,Processing,Machine,Process,
Lead AI Data Scientist,AIGC Global India Pvt. Ltd.,Not disclosed,Bengaluru(Nagavara),Good understanding of the AI ecosystem and capabilities Experience in dealing with time...,2 Days Ago,Predictive model,DL,Deployment of data science model,Preventive model,ML,Time Series,anomaly detection,Pattern recognition
Sr.Data Scientist (8+Yrs Exp) || IT MNC Company || Bengaluru,Yuva Global Services,25-40 Lacs PA,"Bangalore Rural, Mysuru, Bengaluru",Professional Certification,23 Days Ago,Data Mining,Data Cleansing,Machine Learning,Data Science,Data Analytics,Predictive Modeling,Logistic Regression,Natural Language Processing
Sr. Data Scientist,GR Engineering Projects,12-14 Lacs PA,Hybrid - Bengaluru,"Exp- 4 to 6 years Salary- 14 LPA Notice- Immediate only Time Series, Spark, Demand Fore...",4 Days Ago,Time Series,Demand Forecasting,Python,SQL,Ml,Spark,Forecasting,Data
Senior Data Scientist,Candorworks,20-27.5 Lacs PA,"Pune, Bengaluru","A Senior Data Scientist skilled in traditional machine learning and Generative AI, with...",5 Days Ago,MLOps MLflow Kubeflow Airflow,Cloud Platforms AWS GCP Azure,Generative AI GPT BERT VAEs GANs,Machine Learning,Python,Deep Learning Frameworks TensorFlow PyTorch,Model Optimization Quantization Pruning Distillation,Big Data Technologies Spark Hadoop
Senior Data Scientist,Akamai,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",To be successful in this role you will: Have 5 years of relevant experience and a Bache...,7 Days Ago,Usage,cloud security,data science,Scalability,Internet security,Machine learning,Cloud,Application security
Senior Data Scientist,Kmart,Not disclosed,Bengaluru,"Basic statistical literacy is a must - Concepts in probability, statistical distributio...",8 Days Ago,Logistic regression,Data management,data science,Agile development,linear regression,Programming,Information architecture,SQL
Senior Data Scientist,KAS Services,Not disclosed,Bengaluru,"Basic statistical literacy is a must - Concepts in probability, statistical distributio...",8 Days Ago,Logistic regression,Data management,data science,Agile development,linear regression,Programming,Information architecture,SQL
Senior Data Scientist - Remote,AI POWERED TECH SERVICE COMPANY,20-35 Lacs PA,Remote,Preferred candidate profile . Seeking talented Data Scientists & Analysts proficient in...,11 Days Ago,Data Scientist,python data scientist,LLM,Data Science,Generative AI,Natural Language Processing,big data,validation
Senior Data Scientist,Popular Digital Ai,Not disclosed,Bengaluru,Excellent communication and presentation skills . Masters or PhD degree in Data Science...,12 Days Ago,Data analysis,Automation,data science,Machine learning,data visualization,Subject matter expertise,Technology implementation,Analytics
Senior Data Scientist,Analyttica Datalab,Not disclosed,Bengaluru,"Our technical, SME, and business leadership team comprises of each professional with 15...",12 Days Ago,Data Scientist,Tensorflow,MLOPs,Machine Learning,Scikit-Learn,Python,SQL,Data
Data Scientist Analytics,Coursera,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","It is now one of the largest online learning platforms in the world, with 148 million r...",19 Days Ago,applied mathematics,functional,data analysis,statistical modeling,troubleshooting,statistical inference,data visualization,scripting languages
Data Scientist Architect,Creative Synergies,Not disclosed,Bengaluru,"Lead the development of our data architecture strategy, encompassing data collecti...",30+ Days Ago,Computer science,Postgresql,Debugging,Machine learning,OLAP,Data quality,Apache,Data mining
Staff Data Scientist,Coursera,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","It is now one of the largest online learning platforms in the world, with 148 million r...",19 Days Ago,data bricks,r,python,stakeholder management,writing,statistical inference,machine learning,sql
Data Scientist - Junior and Senior,Venpa Staffing,Not disclosed,Hybrid - Bangalore Rural,Preferred education: Bachelors degree in a technical field or equivalent experience Exp...,21 Days Ago,Data scientist,Statistical Modeling,Credit Risk,Machine Learning,Python,Classification,Risk Modeling,Analytics
Data Scientist Architect,Wipro,Not disclosed,"Pune, Chennai, Bengaluru",Experience with Open Source LLM and Langchain Framework Development and ML experience i...,26 Days Ago,data science,NLTK,spaCy,PyTorch,Spark NLP,HuggingFace,Keras,TensorFlow
Data Scientist - Junior and Senior,Venpa Staffing,Not disclosed,"Hybrid - Bangalore Rural, Chennai",Preferred education: Bachelors degree in a technical field or equivalent experience Exp...,21 Days Ago,Data scientist,Statistical Modeling,Credit Risk,Machine Learning,Python,Classification,Risk Modeling,Analytics
"PRINCIPAL, DATA SCIENTIST",Walmart,Not disclosed,Bengaluru,Drives the execution of multiple business plans and projects by identifying customer ...,30+ Days Ago,Computer vision,Operations research,GCP,Analytical,Consulting,Machine learning,Information technology,Analytics
"STAFF, DATA SCIENTIST (Optimization)",Walmart,Not disclosed,Bengaluru,"Peer review and publish work in top tier ML / AI conferences such as NIPS, ICML, AAAI a...",30+ Days Ago,Networking,Web analytics,Consulting,Machine learning,Data mining,Information technology,Analytics,SQL
